"Gene"	"Plate96"	"Row96"	"Column96"	"Plate384"	"Row384"	"Column384"	"Plate1536"	"Row1536"	"Column1536"	"Plate6144"	"Row6144"	"Column6144"
"metE"	"1"	"C"	"04"	"1"	"E"	"07"	"1"	"0I"	"13"	"1"	"0Q"	"26"
"elaD"	"5"	"C"	"04"	"2"	"E"	"07"	"1"	"0I"	"14"	"1"	"0Q"	"27"
"elaD"	"5"	"C"	"04"	"2"	"E"	"07"	"1"	"0I"	"14"	"1"	"0Q"	"28"
"b0360"	"2"	"C"	"04"	"1"	"E"	"08"	"1"	"0I"	"15"	"1"	"0Q"	"29"
"b0360"	"2"	"C"	"04"	"1"	"E"	"08"	"1"	"0I"	"15"	"1"	"0Q"	"30"
"yfdL"	"6"	"C"	"04"	"2"	"E"	"08"	"1"	"0I"	"16"	"1"	"0Q"	"31"
"yfdL"	"6"	"C"	"04"	"2"	"E"	"08"	"1"	"0I"	"16"	"1"	"0Q"	"32"
"metB"	"1"	"C"	"05"	"1"	"E"	"09"	"1"	"0I"	"17"	"1"	"0Q"	"33"
"metB"	"1"	"C"	"05"	"1"	"E"	"09"	"1"	"0I"	"17"	"1"	"0Q"	"34"
"yfbR"	"5"	"C"	"05"	"2"	"E"	"09"	"1"	"0I"	"18"	"1"	"0Q"	"35"
"yfbR"	"5"	"C"	"05"	"2"	"E"	"09"	"1"	"0I"	"18"	"1"	"0Q"	"36"
"gltA"	"2"	"C"	"05"	"1"	"E"	"10"	"1"	"0I"	"19"	"1"	"0Q"	"37"
"gltA"	"2"	"C"	"05"	"1"	"E"	"10"	"1"	"0I"	"19"	"1"	"0Q"	"38"
"yfdV"	"6"	"C"	"05"	"2"	"E"	"10"	"1"	"0I"	"20"	"1"	"0Q"	"39"
"yfdV"	"6"	"C"	"05"	"2"	"E"	"10"	"1"	"0I"	"20"	"1"	"0Q"	"40"
"argC"	"1"	"C"	"06"	"1"	"E"	"11"	"1"	"0I"	"21"	"1"	"0Q"	"41"
"argC"	"1"	"C"	"06"	"1"	"E"	"11"	"1"	"0I"	"21"	"1"	"0Q"	"42"
"yfcC"	"5"	"C"	"06"	"2"	"E"	"11"	"1"	"0I"	"22"	"1"	"0Q"	"43"
"yfcC"	"5"	"C"	"06"	"2"	"E"	"11"	"1"	"0I"	"22"	"1"	"0Q"	"44"
"pgi"	"2"	"C"	"06"	"1"	"E"	"12"	"1"	"0I"	"23"	"1"	"0Q"	"45"
"pgi"	"2"	"C"	"06"	"1"	"E"	"12"	"1"	"0I"	"23"	"1"	"0Q"	"46"
"yfdU"	"6"	"C"	"06"	"2"	"E"	"12"	"1"	"0I"	"24"	"1"	"0Q"	"47"
"yfdU"	"6"	"C"	"06"	"2"	"E"	"12"	"1"	"0I"	"24"	"1"	"0Q"	"48"
"metA"	"1"	"C"	"07"	"1"	"E"	"13"	"1"	"0I"	"25"	"1"	"0Q"	"49"
"metA"	"1"	"C"	"07"	"1"	"E"	"13"	"1"	"0I"	"25"	"1"	"0Q"	"50"
"intS"	"5"	"C"	"07"	"2"	"E"	"13"	"1"	"0I"	"26"	"1"	"0Q"	"51"
"intS"	"5"	"C"	"07"	"2"	"E"	"13"	"1"	"0I"	"26"	"1"	"0Q"	"52"
"caiC"	"2"	"C"	"07"	"1"	"E"	"14"	"1"	"0I"	"27"	"1"	"0Q"	"53"
"caiC"	"2"	"C"	"07"	"1"	"E"	"14"	"1"	"0I"	"27"	"1"	"0Q"	"54"
"fryB"	"6"	"C"	"07"	"2"	"E"	"14"	"1"	"0I"	"28"	"1"	"0Q"	"55"
"fryB"	"6"	"C"	"07"	"2"	"E"	"14"	"1"	"0I"	"28"	"1"	"0Q"	"56"
"serB"	"1"	"C"	"08"	"1"	"E"	"15"	"1"	"0I"	"29"	"1"	"0Q"	"57"
"serB"	"1"	"C"	"08"	"1"	"E"	"15"	"1"	"0I"	"29"	"1"	"0Q"	"58"
"b2394"	"5"	"C"	"08"	"2"	"E"	"15"	"1"	"0I"	"30"	"1"	"0Q"	"59"
"b2394"	"5"	"C"	"08"	"2"	"E"	"15"	"1"	"0I"	"30"	"1"	"0Q"	"60"
"lacZ"	"2"	"C"	"08"	"1"	"E"	"16"	"1"	"0I"	"31"	"1"	"0Q"	"61"
"lacZ"	"2"	"C"	"08"	"1"	"E"	"16"	"1"	"0I"	"31"	"1"	"0Q"	"62"
"ucpA"	"6"	"C"	"08"	"2"	"E"	"16"	"1"	"0I"	"32"	"1"	"0Q"	"63"
"ucpA"	"6"	"C"	"08"	"2"	"E"	"16"	"1"	"0I"	"32"	"1"	"0Q"	"64"
"trpR"	"1"	"C"	"09"	"1"	"E"	"17"	"1"	"0I"	"33"	"1"	"0Q"	"65"
"trpR"	"1"	"C"	"09"	"1"	"E"	"17"	"1"	"0I"	"33"	"1"	"0Q"	"66"
"hyfR"	"5"	"C"	"09"	"2"	"E"	"17"	"1"	"0I"	"34"	"1"	"0Q"	"67"
"hyfR"	"5"	"C"	"09"	"2"	"E"	"17"	"1"	"0I"	"34"	"1"	"0Q"	"68"
"cyoA"	"2"	"C"	"09"	"1"	"E"	"18"	"1"	"0I"	"35"	"1"	"0Q"	"69"
"cyoA"	"2"	"C"	"09"	"1"	"E"	"18"	"1"	"0I"	"35"	"1"	"0Q"	"70"
"eutN"	"6"	"C"	"09"	"2"	"E"	"18"	"1"	"0I"	"36"	"1"	"0Q"	"71"
"eutN"	"6"	"C"	"09"	"2"	"E"	"18"	"1"	"0I"	"36"	"1"	"0Q"	"72"
"U139"	"1"	"C"	"10"	"1"	"E"	"19"	"1"	"0I"	"37"	"1"	"0Q"	"73"
"U139"	"1"	"C"	"10"	"1"	"E"	"19"	"1"	"0I"	"37"	"1"	"0Q"	"74"
"U139"	"5"	"C"	"10"	"2"	"E"	"19"	"1"	"0I"	"38"	"1"	"0Q"	"75"
"U139"	"5"	"C"	"10"	"2"	"E"	"19"	"1"	"0I"	"38"	"1"	"0Q"	"76"
"U139"	"2"	"C"	"10"	"1"	"E"	"20"	"1"	"0I"	"39"	"1"	"0Q"	"77"
"U139"	"2"	"C"	"10"	"1"	"E"	"20"	"1"	"0I"	"39"	"1"	"0Q"	"78"
"U139"	"6"	"C"	"10"	"2"	"E"	"20"	"1"	"0I"	"40"	"1"	"0Q"	"79"
"U139"	"6"	"C"	"10"	"2"	"E"	"20"	"1"	"0I"	"40"	"1"	"0Q"	"80"
"pheS"	"1"	"C"	"11"	"1"	"E"	"21"	"1"	"0I"	"41"	"1"	"0Q"	"81"
"pheS"	"1"	"C"	"11"	"1"	"E"	"21"	"1"	"0I"	"41"	"1"	"0Q"	"82"
"yiiF"	"5"	"C"	"11"	"2"	"E"	"21"	"1"	"0I"	"42"	"1"	"0Q"	"83"
"yiiF"	"5"	"C"	"11"	"2"	"E"	"21"	"1"	"0I"	"42"	"1"	"0Q"	"84"
"tdcG_2"	"2"	"C"	"11"	"1"	"E"	"22"	"1"	"0I"	"43"	"1"	"0Q"	"85"
"tdcG_2"	"2"	"C"	"11"	"1"	"E"	"22"	"1"	"0I"	"43"	"1"	"0Q"	"86"
"der"	"6"	"C"	"11"	"2"	"E"	"22"	"1"	"0I"	"44"	"1"	"0Q"	"87"
"der"	"6"	"C"	"11"	"2"	"E"	"22"	"1"	"0I"	"44"	"1"	"0Q"	"88"
"ybgS"	"1"	"C"	"12"	"1"	"E"	"23"	"1"	"0I"	"45"	"1"	"0Q"	"89"
"ybgS"	"1"	"C"	"12"	"1"	"E"	"23"	"1"	"0I"	"45"	"1"	"0Q"	"90"
"csiE"	"5"	"C"	"12"	"2"	"E"	"23"	"1"	"0I"	"46"	"1"	"0Q"	"91"
"csiE"	"5"	"C"	"12"	"2"	"E"	"23"	"1"	"0I"	"46"	"1"	"0Q"	"92"
"cysH"	"2"	"C"	"12"	"1"	"E"	"24"	"1"	"0I"	"47"	"1"	"0Q"	"93"
"cysH"	"2"	"C"	"12"	"1"	"E"	"24"	"1"	"0I"	"47"	"1"	"0Q"	"94"
"yfgA"	"6"	"C"	"12"	"2"	"E"	"24"	"1"	"0I"	"48"	"1"	"0Q"	"95"
"yfgA"	"6"	"C"	"12"	"2"	"E"	"24"	"1"	"0I"	"48"	"1"	"0Q"	"96"
"ilvL"	"1"	"C"	"01"	"1"	"E"	"01"	"1"	"0I"	"01"	"1"	"0R"	"01"
"yfgH"	"17"	"C"	"01"	"5"	"E"	"01"	"2"	"0I"	"01"	"2"	"0R"	"02"
"spr"	"5"	"C"	"01"	"2"	"E"	"01"	"1"	"0I"	"02"	"1"	"0R"	"03"
"yfgH"	"17"	"C"	"01"	"5"	"E"	"01"	"2"	"0I"	"02"	"2"	"0R"	"04"
"aroP"	"2"	"C"	"01"	"1"	"E"	"02"	"1"	"0I"	"03"	"1"	"0R"	"05"
"grxA"	"18"	"C"	"01"	"5"	"E"	"02"	"2"	"0I"	"03"	"2"	"0R"	"06"
"yfcV"	"6"	"C"	"01"	"2"	"E"	"02"	"1"	"0I"	"04"	"1"	"0R"	"07"
"grxA"	"18"	"C"	"01"	"5"	"E"	"02"	"2"	"0I"	"04"	"2"	"0R"	"08"
"ilvC"	"1"	"C"	"02"	"1"	"E"	"03"	"1"	"0I"	"05"	"1"	"0R"	"09"
"yfhR"	"17"	"C"	"02"	"5"	"E"	"03"	"2"	"0I"	"05"	"2"	"0R"	"10"
"yfbJ"	"5"	"C"	"02"	"2"	"E"	"03"	"1"	"0I"	"06"	"1"	"0R"	"11"
"yfhR"	"17"	"C"	"02"	"5"	"E"	"03"	"2"	"0I"	"06"	"2"	"0R"	"12"
"ydhZ"	"2"	"C"	"02"	"1"	"E"	"04"	"1"	"0I"	"07"	"1"	"0R"	"13"
"osmE"	"18"	"C"	"02"	"5"	"E"	"04"	"2"	"0I"	"07"	"2"	"0R"	"14"
"fadI"	"6"	"C"	"02"	"2"	"E"	"04"	"1"	"0I"	"08"	"1"	"0R"	"15"
"osmE"	"18"	"C"	"02"	"5"	"E"	"04"	"2"	"0I"	"08"	"2"	"0R"	"16"
"serA"	"1"	"C"	"03"	"1"	"E"	"05"	"1"	"0I"	"09"	"1"	"0R"	"17"
"serA"	"17"	"C"	"03"	"5"	"E"	"05"	"2"	"0I"	"09"	"2"	"0R"	"18"
"serA"	"5"	"C"	"03"	"2"	"E"	"05"	"1"	"0I"	"10"	"1"	"0R"	"19"
"serA"	"17"	"C"	"03"	"5"	"E"	"05"	"2"	"0I"	"10"	"2"	"0R"	"20"
"serA"	"2"	"C"	"03"	"1"	"E"	"06"	"1"	"0I"	"11"	"1"	"0R"	"21"
"serA"	"18"	"C"	"03"	"5"	"E"	"06"	"2"	"0I"	"11"	"2"	"0R"	"22"
"serA"	"6"	"C"	"03"	"2"	"E"	"06"	"1"	"0I"	"12"	"1"	"0R"	"23"
"serA"	"18"	"C"	"03"	"5"	"E"	"06"	"2"	"0I"	"12"	"2"	"0R"	"24"
"metE"	"1"	"C"	"04"	"1"	"E"	"07"	"1"	"0I"	"13"	"1"	"0R"	"25"
"yfhL"	"17"	"C"	"04"	"5"	"E"	"07"	"2"	"0I"	"13"	"2"	"0R"	"26"
"elaD"	"5"	"C"	"04"	"2"	"E"	"07"	"1"	"0I"	"14"	"1"	"0R"	"27"
"yfhL"	"17"	"C"	"04"	"5"	"E"	"07"	"2"	"0I"	"14"	"2"	"0R"	"28"
"b0360"	"2"	"C"	"04"	"1"	"E"	"08"	"1"	"0I"	"15"	"1"	"0R"	"29"
"yfaL"	"18"	"C"	"04"	"5"	"E"	"08"	"2"	"0I"	"15"	"2"	"0R"	"30"
"yfdL"	"6"	"C"	"04"	"2"	"E"	"08"	"1"	"0I"	"16"	"1"	"0R"	"31"
"yfaL"	"18"	"C"	"04"	"5"	"E"	"08"	"2"	"0I"	"16"	"2"	"0R"	"32"
"metB"	"1"	"C"	"05"	"1"	"E"	"09"	"1"	"0I"	"17"	"1"	"0R"	"33"
"smpA"	"17"	"C"	"05"	"5"	"E"	"09"	"2"	"0I"	"17"	"2"	"0R"	"34"
"yfbR"	"5"	"C"	"05"	"2"	"E"	"09"	"1"	"0I"	"18"	"1"	"0R"	"35"
"smpA"	"17"	"C"	"05"	"5"	"E"	"09"	"2"	"0I"	"18"	"2"	"0R"	"36"
"gltA"	"2"	"C"	"05"	"1"	"E"	"10"	"1"	"0I"	"19"	"1"	"0R"	"37"
"pdxK"	"18"	"C"	"05"	"5"	"E"	"10"	"2"	"0I"	"19"	"2"	"0R"	"38"
"yfdV"	"6"	"C"	"05"	"2"	"E"	"10"	"1"	"0I"	"20"	"1"	"0R"	"39"
"pdxK"	"18"	"C"	"05"	"5"	"E"	"10"	"2"	"0I"	"20"	"2"	"0R"	"40"
"argC"	"1"	"C"	"06"	"1"	"E"	"11"	"1"	"0I"	"21"	"1"	"0R"	"41"
"yfjI"	"17"	"C"	"06"	"5"	"E"	"11"	"2"	"0I"	"21"	"2"	"0R"	"42"
"yfcC"	"5"	"C"	"06"	"2"	"E"	"11"	"1"	"0I"	"22"	"1"	"0R"	"43"
"yfjI"	"17"	"C"	"06"	"5"	"E"	"11"	"2"	"0I"	"22"	"2"	"0R"	"44"
"pgi"	"2"	"C"	"06"	"1"	"E"	"12"	"1"	"0I"	"23"	"1"	"0R"	"45"
"ribB"	"18"	"C"	"06"	"5"	"E"	"12"	"2"	"0I"	"23"	"2"	"0R"	"46"
"yfdU"	"6"	"C"	"06"	"2"	"E"	"12"	"1"	"0I"	"24"	"1"	"0R"	"47"
"ribB"	"18"	"C"	"06"	"5"	"E"	"12"	"2"	"0I"	"24"	"2"	"0R"	"48"
"metA"	"1"	"C"	"07"	"1"	"E"	"13"	"1"	"0I"	"25"	"1"	"0R"	"49"
"yqaD"	"17"	"C"	"07"	"5"	"E"	"13"	"2"	"0I"	"25"	"2"	"0R"	"50"
"intS"	"5"	"C"	"07"	"2"	"E"	"13"	"1"	"0I"	"26"	"1"	"0R"	"51"
"yqaD"	"17"	"C"	"07"	"5"	"E"	"13"	"2"	"0I"	"26"	"2"	"0R"	"52"
"caiC"	"2"	"C"	"07"	"1"	"E"	"14"	"1"	"0I"	"27"	"1"	"0R"	"53"
"ggt"	"18"	"C"	"07"	"5"	"E"	"14"	"2"	"0I"	"27"	"2"	"0R"	"54"
"fryB"	"6"	"C"	"07"	"2"	"E"	"14"	"1"	"0I"	"28"	"1"	"0R"	"55"
"ggt"	"18"	"C"	"07"	"5"	"E"	"14"	"2"	"0I"	"28"	"2"	"0R"	"56"
"serB"	"1"	"C"	"08"	"1"	"E"	"15"	"1"	"0I"	"29"	"1"	"0R"	"57"
"csiD"	"17"	"C"	"08"	"5"	"E"	"15"	"2"	"0I"	"29"	"2"	"0R"	"58"
"b2394"	"5"	"C"	"08"	"2"	"E"	"15"	"1"	"0I"	"30"	"1"	"0R"	"59"
"csiD"	"17"	"C"	"08"	"5"	"E"	"15"	"2"	"0I"	"30"	"2"	"0R"	"60"
"lacZ"	"2"	"C"	"08"	"1"	"E"	"16"	"1"	"0I"	"31"	"1"	"0R"	"61"
"rhlB"	"18"	"C"	"08"	"5"	"E"	"16"	"2"	"0I"	"31"	"2"	"0R"	"62"
"ucpA"	"6"	"C"	"08"	"2"	"E"	"16"	"1"	"0I"	"32"	"1"	"0R"	"63"
"rhlB"	"18"	"C"	"08"	"5"	"E"	"16"	"2"	"0I"	"32"	"2"	"0R"	"64"
"trpR"	"1"	"C"	"09"	"1"	"E"	"17"	"1"	"0I"	"33"	"1"	"0R"	"65"
"yncB"	"17"	"C"	"09"	"5"	"E"	"17"	"2"	"0I"	"33"	"2"	"0R"	"66"
"hyfR"	"5"	"C"	"09"	"2"	"E"	"17"	"1"	"0I"	"34"	"1"	"0R"	"67"
"yncB"	"17"	"C"	"09"	"5"	"E"	"17"	"2"	"0I"	"34"	"2"	"0R"	"68"
"cyoA"	"2"	"C"	"09"	"1"	"E"	"18"	"1"	"0I"	"35"	"1"	"0R"	"69"
"asd"	"18"	"C"	"09"	"5"	"E"	"18"	"2"	"0I"	"35"	"2"	"0R"	"70"
"eutN"	"6"	"C"	"09"	"2"	"E"	"18"	"1"	"0I"	"36"	"1"	"0R"	"71"
"asd"	"18"	"C"	"09"	"5"	"E"	"18"	"2"	"0I"	"36"	"2"	"0R"	"72"
"U139"	"1"	"C"	"10"	"1"	"E"	"19"	"1"	"0I"	"37"	"1"	"0R"	"73"
"U139"	"17"	"C"	"10"	"5"	"E"	"19"	"2"	"0I"	"37"	"2"	"0R"	"74"
"U139"	"5"	"C"	"10"	"2"	"E"	"19"	"1"	"0I"	"38"	"1"	"0R"	"75"
"U139"	"17"	"C"	"10"	"5"	"E"	"19"	"2"	"0I"	"38"	"2"	"0R"	"76"
"U139"	"2"	"C"	"10"	"1"	"E"	"20"	"1"	"0I"	"39"	"1"	"0R"	"77"
"U139"	"18"	"C"	"10"	"5"	"E"	"20"	"2"	"0I"	"39"	"2"	"0R"	"78"
"U139"	"6"	"C"	"10"	"2"	"E"	"20"	"1"	"0I"	"40"	"1"	"0R"	"79"
"U139"	"18"	"C"	"10"	"5"	"E"	"20"	"2"	"0I"	"40"	"2"	"0R"	"80"
"pheS"	"1"	"C"	"11"	"1"	"E"	"21"	"1"	"0I"	"41"	"1"	"0R"	"81"
"ego"	"17"	"C"	"11"	"5"	"E"	"21"	"2"	"0I"	"41"	"2"	"0R"	"82"
"yiiF"	"5"	"C"	"11"	"2"	"E"	"21"	"1"	"0I"	"42"	"1"	"0R"	"83"
"ego"	"17"	"C"	"11"	"5"	"E"	"21"	"2"	"0I"	"42"	"2"	"0R"	"84"
"tdcG_2"	"2"	"C"	"11"	"1"	"E"	"22"	"1"	"0I"	"43"	"1"	"0R"	"85"
"hdeD"	"18"	"C"	"11"	"5"	"E"	"22"	"2"	"0I"	"43"	"2"	"0R"	"86"
"der"	"6"	"C"	"11"	"2"	"E"	"22"	"1"	"0I"	"44"	"1"	"0R"	"87"
"hdeD"	"18"	"C"	"11"	"5"	"E"	"22"	"2"	"0I"	"44"	"2"	"0R"	"88"
"ybgS"	"1"	"C"	"12"	"1"	"E"	"23"	"1"	"0I"	"45"	"1"	"0R"	"89"
"nagE"	"17"	"C"	"12"	"5"	"E"	"23"	"2"	"0I"	"45"	"2"	"0R"	"90"
"csiE"	"5"	"C"	"12"	"2"	"E"	"23"	"1"	"0I"	"46"	"1"	"0R"	"91"
"nagE"	"17"	"C"	"12"	"5"	"E"	"23"	"2"	"0I"	"46"	"2"	"0R"	"92"
"cysH"	"2"	"C"	"12"	"1"	"E"	"24"	"1"	"0I"	"47"	"1"	"0R"	"93"
"yhjC"	"18"	"C"	"12"	"5"	"E"	"24"	"2"	"0I"	"47"	"2"	"0R"	"94"
"yfgA"	"6"	"C"	"12"	"2"	"E"	"24"	"1"	"0I"	"48"	"1"	"0R"	"95"
"yhjC"	"18"	"C"	"12"	"5"	"E"	"24"	"2"	"0I"	"48"	"2"	"0R"	"96"
"yhbE"	"9"	"C"	"01"	"3"	"E"	"01"	"1"	"0J"	"01"	"1"	"0S"	"01"
"yhbE"	"9"	"C"	"01"	"3"	"E"	"01"	"1"	"0J"	"01"	"1"	"0S"	"02"
"fur"	"13"	"C"	"01"	"4"	"E"	"01"	"1"	"0J"	"02"	"1"	"0S"	"03"
"fur"	"13"	"C"	"01"	"4"	"E"	"01"	"1"	"0J"	"02"	"1"	"0S"	"04"
"lysU"	"10"	"C"	"01"	"3"	"E"	"02"	"1"	"0J"	"03"	"1"	"0S"	"05"
"lysU"	"10"	"C"	"01"	"3"	"E"	"02"	"1"	"0J"	"03"	"1"	"0S"	"06"
"slt"	"14"	"C"	"01"	"4"	"E"	"02"	"1"	"0J"	"04"	"1"	"0S"	"07"
"slt"	"14"	"C"	"01"	"4"	"E"	"02"	"1"	"0J"	"04"	"1"	"0S"	"08"
"yhcO"	"9"	"C"	"02"	"3"	"E"	"03"	"1"	"0J"	"05"	"1"	"0S"	"09"
"yhcO"	"9"	"C"	"02"	"3"	"E"	"03"	"1"	"0J"	"05"	"1"	"0S"	"10"
"soxR"	"13"	"C"	"02"	"4"	"E"	"03"	"1"	"0J"	"06"	"1"	"0S"	"11"
"soxR"	"13"	"C"	"02"	"4"	"E"	"03"	"1"	"0J"	"06"	"1"	"0S"	"12"
"skp"	"10"	"C"	"02"	"3"	"E"	"04"	"1"	"0J"	"07"	"1"	"0S"	"13"
"skp"	"10"	"C"	"02"	"3"	"E"	"04"	"1"	"0J"	"07"	"1"	"0S"	"14"
"yadG"	"14"	"C"	"02"	"4"	"E"	"04"	"1"	"0J"	"08"	"1"	"0S"	"15"
"yadG"	"14"	"C"	"02"	"4"	"E"	"04"	"1"	"0J"	"08"	"1"	"0S"	"16"
"serA"	"9"	"C"	"03"	"3"	"E"	"05"	"1"	"0J"	"09"	"1"	"0S"	"17"
"serA"	"9"	"C"	"03"	"3"	"E"	"05"	"1"	"0J"	"09"	"1"	"0S"	"18"
"serA"	"13"	"C"	"03"	"4"	"E"	"05"	"1"	"0J"	"10"	"1"	"0S"	"19"
"serA"	"13"	"C"	"03"	"4"	"E"	"05"	"1"	"0J"	"10"	"1"	"0S"	"20"
"serA"	"10"	"C"	"03"	"3"	"E"	"06"	"1"	"0J"	"11"	"1"	"0S"	"21"
"serA"	"10"	"C"	"03"	"3"	"E"	"06"	"1"	"0J"	"11"	"1"	"0S"	"22"
"serA"	"14"	"C"	"03"	"4"	"E"	"06"	"1"	"0J"	"12"	"1"	"0S"	"23"
"serA"	"14"	"C"	"03"	"4"	"E"	"06"	"1"	"0J"	"12"	"1"	"0S"	"24"
"smf"	"9"	"C"	"04"	"3"	"E"	"07"	"1"	"0J"	"13"	"1"	"0S"	"25"
"smf"	"9"	"C"	"04"	"3"	"E"	"07"	"1"	"0J"	"13"	"1"	"0S"	"26"
"secE"	"13"	"C"	"04"	"4"	"E"	"07"	"1"	"0J"	"14"	"1"	"0S"	"27"
"secE"	"13"	"C"	"04"	"4"	"E"	"07"	"1"	"0J"	"14"	"1"	"0S"	"28"
"tgt"	"10"	"C"	"04"	"3"	"E"	"08"	"1"	"0J"	"15"	"1"	"0S"	"29"
"tgt"	"10"	"C"	"04"	"3"	"E"	"08"	"1"	"0J"	"15"	"1"	"0S"	"30"
"gltJ"	"14"	"C"	"04"	"4"	"E"	"08"	"1"	"0J"	"16"	"1"	"0S"	"31"
"gltJ"	"14"	"C"	"04"	"4"	"E"	"08"	"1"	"0J"	"16"	"1"	"0S"	"32"
"yhdN"	"9"	"C"	"05"	"3"	"E"	"09"	"1"	"0J"	"17"	"1"	"0S"	"33"
"yhdN"	"9"	"C"	"05"	"3"	"E"	"09"	"1"	"0J"	"17"	"1"	"0S"	"34"
"ybhM"	"13"	"C"	"05"	"4"	"E"	"09"	"1"	"0J"	"18"	"1"	"0S"	"35"
"ybhM"	"13"	"C"	"05"	"4"	"E"	"09"	"1"	"0J"	"18"	"1"	"0S"	"36"
"hupB"	"10"	"C"	"05"	"3"	"E"	"10"	"1"	"0J"	"19"	"1"	"0S"	"37"
"hupB"	"10"	"C"	"05"	"3"	"E"	"10"	"1"	"0J"	"19"	"1"	"0S"	"38"
"ybeZ"	"14"	"C"	"05"	"4"	"E"	"10"	"1"	"0J"	"20"	"1"	"0S"	"39"
"ybeZ"	"14"	"C"	"05"	"4"	"E"	"10"	"1"	"0J"	"20"	"1"	"0S"	"40"
"bfd"	"9"	"C"	"06"	"3"	"E"	"11"	"1"	"0J"	"21"	"1"	"0S"	"41"
"bfd"	"9"	"C"	"06"	"3"	"E"	"11"	"1"	"0J"	"21"	"1"	"0S"	"42"
"ybjO"	"13"	"C"	"06"	"4"	"E"	"11"	"1"	"0J"	"22"	"1"	"0S"	"43"
"ybjO"	"13"	"C"	"06"	"4"	"E"	"11"	"1"	"0J"	"22"	"1"	"0S"	"44"
"dnaX"	"10"	"C"	"06"	"3"	"E"	"12"	"1"	"0J"	"23"	"1"	"0S"	"45"
"dnaX"	"10"	"C"	"06"	"3"	"E"	"12"	"1"	"0J"	"23"	"1"	"0S"	"46"
"modF"	"14"	"C"	"06"	"4"	"E"	"12"	"1"	"0J"	"24"	"1"	"0S"	"47"
"modF"	"14"	"C"	"06"	"4"	"E"	"12"	"1"	"0J"	"24"	"1"	"0S"	"48"
"yheO"	"9"	"C"	"07"	"3"	"E"	"13"	"1"	"0J"	"25"	"1"	"0S"	"49"
"yheO"	"9"	"C"	"07"	"3"	"E"	"13"	"1"	"0J"	"25"	"1"	"0S"	"50"
"ycaL"	"13"	"C"	"07"	"4"	"E"	"13"	"1"	"0J"	"26"	"1"	"0S"	"51"
"ycaL"	"13"	"C"	"07"	"4"	"E"	"13"	"1"	"0J"	"26"	"1"	"0S"	"52"
"rluC"	"10"	"C"	"07"	"3"	"E"	"14"	"1"	"0J"	"27"	"1"	"0S"	"53"
"rluC"	"10"	"C"	"07"	"3"	"E"	"14"	"1"	"0J"	"27"	"1"	"0S"	"54"
"artP"	"14"	"C"	"07"	"4"	"E"	"14"	"1"	"0J"	"28"	"1"	"0S"	"55"
"artP"	"14"	"C"	"07"	"4"	"E"	"14"	"1"	"0J"	"28"	"1"	"0S"	"56"
"yhfG"	"9"	"C"	"08"	"3"	"E"	"15"	"1"	"0J"	"29"	"1"	"0S"	"57"
"yhfG"	"9"	"C"	"08"	"3"	"E"	"15"	"1"	"0J"	"29"	"1"	"0S"	"58"
"ycaI"	"13"	"C"	"08"	"4"	"E"	"15"	"1"	"0J"	"30"	"1"	"0S"	"59"
"ycaI"	"13"	"C"	"08"	"4"	"E"	"15"	"1"	"0J"	"30"	"1"	"0S"	"60"
"cca"	"10"	"C"	"08"	"3"	"E"	"16"	"1"	"0J"	"31"	"1"	"0S"	"61"
"cca"	"10"	"C"	"08"	"3"	"E"	"16"	"1"	"0J"	"31"	"1"	"0S"	"62"
"cydD"	"14"	"C"	"08"	"4"	"E"	"16"	"1"	"0J"	"32"	"1"	"0S"	"63"
"cydD"	"14"	"C"	"08"	"4"	"E"	"16"	"1"	"0J"	"32"	"1"	"0S"	"64"
"ygjJ"	"9"	"C"	"09"	"3"	"E"	"17"	"1"	"0J"	"33"	"1"	"0S"	"65"
"ygjJ"	"9"	"C"	"09"	"3"	"E"	"17"	"1"	"0J"	"33"	"1"	"0S"	"66"
"ycbK"	"13"	"C"	"09"	"4"	"E"	"17"	"1"	"0J"	"34"	"1"	"0S"	"67"
"ycbK"	"13"	"C"	"09"	"4"	"E"	"17"	"1"	"0J"	"34"	"1"	"0S"	"68"
"hupA"	"10"	"C"	"09"	"3"	"E"	"18"	"1"	"0J"	"35"	"1"	"0S"	"69"
"hupA"	"10"	"C"	"09"	"3"	"E"	"18"	"1"	"0J"	"35"	"1"	"0S"	"70"
"yddA"	"14"	"C"	"09"	"4"	"E"	"18"	"1"	"0J"	"36"	"1"	"0S"	"71"
"yddA"	"14"	"C"	"09"	"4"	"E"	"18"	"1"	"0J"	"36"	"1"	"0S"	"72"
"U139"	"9"	"C"	"10"	"3"	"E"	"19"	"1"	"0J"	"37"	"1"	"0S"	"73"
"U139"	"9"	"C"	"10"	"3"	"E"	"19"	"1"	"0J"	"37"	"1"	"0S"	"74"
"U139"	"13"	"C"	"10"	"4"	"E"	"19"	"1"	"0J"	"38"	"1"	"0S"	"75"
"U139"	"13"	"C"	"10"	"4"	"E"	"19"	"1"	"0J"	"38"	"1"	"0S"	"76"
"U139"	"10"	"C"	"10"	"3"	"E"	"20"	"1"	"0J"	"39"	"1"	"0S"	"77"
"U139"	"10"	"C"	"10"	"3"	"E"	"20"	"1"	"0J"	"39"	"1"	"0S"	"78"
"U139"	"14"	"C"	"10"	"4"	"E"	"20"	"1"	"0J"	"40"	"1"	"0S"	"79"
