Promoter,Sulfamethoxazine.12,Sulfisoxazole.12,Ampicillin.14,Cefadroxil.14,Ceftriaxzone.12,Colistin.12,DIP.14,Dirithromycin.12,Erythromycin.12,Linezolid.12,Mecillinam.12,Metronidazole.12,Minocycline.14,Neomycin.12,PolymyxinB.12,Rifampicin.14,SPR741.12,Sulfadimethoxine.14,Sulfamethoxazole.14,Sulfathiazole.14,D.cycloserine.14,FusidicAcid.14,Novobiocin.14,Sulfathiazole.18,Trimethoprim.18,Ampicillin.18,Cefazolin.14,Cefoxitin.14,Ceftriaxone.14,Chloramphenicol.18,DIP.18,Dirithromycin.14,Erythromycin.18,Linezolid.18,Mecillinam.14,Metronidazole.18,Minocycline.18,Neomycin.18,Norfloxacin.12,Rifampicin.14.1,Rifapentine.18,MitomycinC.18,A22.12,Ampicillin.14.1,Azithromycin.12,Dcycloserine.14,Doxycycline.12,Furazolidone.12,PBnonapeptide.12,PenicillinG,Spectinomycin.14,Sulfamethazine.14,Sulfamethoxazole.12,Sulfamethoxazole.12.1,A22.14,Azithromycin.14,Cefadroxil.14.1,Cefmetazole.14,Cefoxime.14,Cefoxitin.14.1,Cerulenin.14,D.cycloserine.18,Doxycycline.14,Nitrofurantoin.14,Novobiocin.18,Paraquat.14,PBnonapeptide.14,Rifabutin.14,SodiumBicarbonate.25,Sulfamethoxazole.14.1,Sulfamethoxazole.14.2,A22.18,Apramycin.14,Azithromycin.18,CCCP.18,Cefadroxil.18,Cefmetazole.18,Cefoxitin.18,Cerulenin.18,Doxycycline.18,Enoxacin.18,Furazolidone.18,Imipenem.12,Nitrofurantoin.18,Paraquat.18,PBnonapeptide.18,PF5081090.18,Rifabutin.18,SodiumBicarbonate.12,Sulfamethoxazole.18,Sulfamethoxazole.18.1,Cefmetazole.12,Chloramphenicol.12,Cinoxacin.12,Ciprofloxacin.14,NalidixicAcid.12,Streptomycin.12,Sulfadimethoxine.12,Tetracycline.12,Thiamphenicol.18,Triclosan.12,Lincomycin.14,Sulfamethoxazine.14,Sulfisoxazole.14,CHIR090.14,Chloramphenicol.14,Cinoxacin.14,EDTA.14,Meropenem.14,NalidixicAcid.14,Streptomycin.14,Tetracycline.14,Thiamphenicol.14,Triclosan.14,Rifabutin.12,Sulfamethoxazine.18,Sulfisoxazole.18,Ampicillin.18.1,Apramycin.18,Cefmetazole.14.1,Ceftriaxone.18,CHIR090.18,Chloramphenicol.18.1,Cinoxacin.18,Ciprofloxacin.18,Gentamicin.18,Meropenem.18,PenicillinG.18,PolymyxinB.14,PolymyxinB.18,Streptomycin.18,Sulfadimethoxine.18,Tetracycline.18,Thiamphenicol.12,Thiamphenicol.18.1,Triclosan.18,Trimethoprim.18.1,Fosfomycin,Rifampicin.12,Sulfamethoxazole.12.2,Sulfathiazole.12,Cholesterol20,Cholesterol40,Sulfamethizole.10,Spectomycin.4
pbpG,0.975807188,-1.095870249,-1.041215982,-0.280343204,1.216937525,0.483721852,-0.89804239,0.410561915,1.530734876,-0.478024888,-1.16156808,-0.696578796,1.815222454,-1.294637189,0.160307666,2.374441318,0.838983829,-1.838259356,-0.032793338,-0.996338725,1.368881417,-0.551954112,-0.157339459,-0.487439646,1.631651183,0.08116571,0.160132042,-0.119852574,0.269853259,-0.150687553,0.064631554,-0.082802485,0.991242894,0.44119024,-0.897346684,0.411083494,-0.561792515,-1.29676138,0.306396477,-1.19490629,1.363054275,-0.709470071,-1.302300704,-0.424976283,0.707977558,-0.908249443,1.125124908,0.173461,-0.774265154,-1.24841941,1.322921372,0.030904238,-1.003748128,-1.603457779,0.990600789,0.915716294,-0.157724665,-0.030243225,0.185469339,0.056841792,-0.95226116,0.356832595,2.508071778,-0.721730757,-0.964765051,-0.04060314,-0.602687729,1.091488145,-0.655037099,-0.937020629,-1.383475484,-0.735199339,1.489903529,-1.347405539,0.634013616,-0.247780604,1.112177387,-0.686911882,-0.957919899,1.777558872,1.736708034,-0.066585241,-0.959477423,-0.692330284,-0.678180899,0.850308078,-0.056137845,0.954060226,-0.531700617,0.092038532,-1.574295306,-0.254048402,0.047262767,1.081998455,-0.321851726,0.924146531,0.463812465,-0.465921094,0.32824896,0.017642787,0.110274407,-0.736768488,0.880363032,-0.99008719,0.265775494,0.330583955,0.638467105,0.413120181,-1.279728208,-0.812736332,-0.403452348,1.7503305,-0.508201531,-1.092782158,2.298812762,1.908836393,-0.727689588,0.23367711,-0.041579607,1.395861928,-0.583019487,0.125720934,-0.208962926,-0.263329363,-0.84171078,-1.203336708,-1.516040583,0.726214238,-1.843572234,-2.45232827,0.384510113,0.044541672,0.927418618,-0.15954978,-0.165006696,0.043517185,-1.051616997,-0.152327674,0.638763729,0.027820515,-0.300531323,-0.055516249,-0.689045253,0.96778435,2.602079535
stfR,0.151997751,-0.769905835,-0.612124754,0.12251924,2.572758723,1.580849174,-0.409637684,-0.660642761,-0.253432131,-0.431503543,2.393123219,-0.607526183,0.502680885,-0.472074882,-0.147143537,-0.153092312,-1.290725907,0.56396849,-0.082603312,-0.871726112,-0.359087427,-0.343660708,0.802428521,-0.342995063,0.371914972,-0.257903861,-0.344510453,-0.126135505,0.858194198,-0.262320199,-0.086665438,0.542634972,-1.049708539,-1.252286404,0.928889785,-0.122345024,-0.890698477,-0.748127685,0.430500177,0.049224972,-0.362718739,-0.704259686,-0.274198754,-0.00792882,-0.05677409,-1.095534166,-0.375435557,-0.596072736,-0.21678947,0.205015718,-0.666964154,-0.912492631,-0.101105956,0.768547489,0.439418708,0.77149555,1.66174553,1.087282832,0.583922891,-0.21011695,0.786672646,-0.672884593,0.453550442,-0.379893666,-0.103944796,0.488154731,0.629631118,-0.191983128,-0.570930345,0.538237847,1.330949411,-0.554411203,2.466703795,-1.486800642,-0.013188056,0.657028348,1.49389472,0.185632519,0.880997308,-0.059240756,-0.141891474,-1.156093169,0.703614543,-0.289092958,-0.529254905,1.428592077,0.065800834,0.161379712,0.678971141,0.371230024,1.757386658,0.133986465,0.021128401,0.043379526,-0.831194693,0.611761036,0.761148644,1.248048006,0.819285085,-0.606995926,0.706109785,-0.149223245,-0.702610921,-0.541930035,-0.446444353,-0.071867107,-0.480325519,0.158592567,0.811908954,0.165415326,-0.707077286,0.015537413,-0.305374008,-0.410799334,-0.264241884,-0.730181075,-0.581876684,1.48750983,-0.634371158,0.535996812,0.075163791,-0.520725352,-0.642768573,-0.350175189,-0.195540692,-0.683857195,0.074013082,2.258200668,-0.408871412,-1.649212709,-1.31162416,0.233183724,-0.089681733,-0.062005504,-0.62217381,-0.675320655,-0.686382627,-0.116433557,-0.046521467,-0.157702204,-0.411586714,-0.376091601,-0.404661248,-0.608485898,1.086048648
cirA,0.727917617,-0.818054399,0.070803334,-0.540471776,0.47398106,0.848777718,5.090033911,-0.67316086,1.309061582,-0.991380659,2.050987187,-0.769232306,-0.588332886,-0.313917327,1.0426015,-0.759821796,-1.522709979,-0.990893299,0.627312535,-1.015130967,1.088139723,0.797110743,0.351504687,-0.690963776,0.369449389,-0.498814295,-0.779978958,-0.354300917,0.62037419,-0.727010659,0.080043809,0.305491138,0.984335753,-0.563187647,-0.307455563,0.418323867,-0.540536547,-0.883540226,0.125485273,-1.033906194,-0.925497665,-0.751481294,0.709165008,-0.926486675,-0.225413513,-1.810068885,-0.708232957,-1.160367307,-0.45926567,-0.496909147,0.030799286,-0.450387608,-0.530767513,-0.476125981,0.157094455,-0.550006211,1.057822359,0.043751255,0.282120002,-0.392518654,1.667996979,1.775780644,-0.336397506,-0.240525991,-0.73151751,0.890639653,-1.112590699,-1.031469883,-0.479222268,-0.127068764,0.350605865,-0.851891961,0.884870211,0.066477158,0.324453121,0.006881392,0.083833164,-0.368988508,2.425297559,-0.755918221,1.087040128,0.675973938,-0.780810363,-0.776529625,-0.798287995,-0.295951008,-0.648666069,-0.431422495,-0.036846808,0.848665627,0.300562755,-0.584843601,-0.073422989,0.69185296,-0.856929587,-0.899337293,1.084246081,-0.680882667,-0.048249712,-1.013838532,2.099388478,0.515269429,-0.910130783,-0.322533197,-0.680109402,-0.437633787,0.716049677,1.194276432,-0.657292679,-0.648163893,0.546446115,0.616042094,-0.057793116,0.101637883,-0.842784957,-0.244491334,-0.763634103,5.950474284,-0.403775711,0.630631544,-0.310089444,-0.16418371,-0.733315855,-0.053642126,0.127749722,-1.01568877,0.142754471,2.272569926,-1.610006001,-1.828151894,1.383687775,-1.747337079,0.156951733,-0.049508244,-0.62148655,-0.026210573,-2.110586954,-0.063387952,-0.927639097,0.900773246,1.179790813,-0.817486949,-1.194701717,-0.135377783,0.54775851
ynbA,-0.115046115,-1.187219704,-0.062978015,0.046547642,-0.251005811,0.168208871,-0.046744167,-0.418520794,0.684887613,-0.041243449,1.437531107,0.076935441,0.379633747,-0.736435789,-0.068371601,-0.78839712,-1.688790052,1.121976299,-0.181334435,-1.077910382,-0.236627887,-0.292203791,1.022793335,-0.74813676,-0.624706919,-0.11618549,-1.143388376,-0.479279195,-0.7513898,-0.942116947,-1.429544476,1.016554257,0.187423985,0.137529897,0.288031256,1.037708472,0.326670027,-0.450498214,0.317554261,-0.567869851,-0.0138827,-0.33901431,0.63827701,-0.482071231,-0.51656558,-1.226590861,-0.204327071,-0.747157227,0.661540869,0.160487384,-0.39569379,-0.500731268,1.067239475,0.65454894,0.632871436,0.545106498,1.295983496,0.547715701,1.244448562,-1.115557838,0.986866068,-0.749330837,0.497849178,-0.507797615,-0.177324425,0.737097741,-0.526063828,0.1527371,0.399184369,2.273608227,0.998703659,-0.637727367,1.91268712,0.011235333,-0.295356984,0.901769229,0.356641329,0.162192121,1.488738896,0.200864988,0.409637528,-0.608005901,0.021436477,0.423782075,-0.596209384,-0.427129941,-0.444032278,0.50318614,0.792305477,1.226523034,0.314818994,-0.372132304,0.703329293,-0.588362179,-0.619306078,-0.138569106,0.991089431,1.577610521,0.723261188,-0.324988744,0.392964089,0.466862414,-0.987502358,-0.795830606,0.425899944,0.625389133,-0.305298708,0.602069714,0.619446274,0.123960398,-0.647196319,0.712204787,0.631774837,-0.182694651,-0.191613913,-0.93877293,-0.834619406,0.304798401,-0.929405204,-0.874088344,-1.025368533,-0.109332958,-0.20763858,-0.063291739,0.41705339,-0.42562258,3.536843808,0.30600155,-0.508680666,-1.262505466,-0.965080205,0.038992734,0.835300174,-0.621934204,0.032406681,0.288616367,-0.711622965,0.083326794,-0.083640685,-0.367126163,-0.261703162,-0.856434992,-0.907437671,0.034233039,1.066760449
murA,0.430042727,-0.924179289,-1.248347811,-0.112435524,-0.849053003,0.14808744,-0.857716454,0.52352258,0.356213047,-0.279085105,1.641777905,-0.946442957,-0.318751572,-1.647204599,0.725874469,-1.750712762,-1.846500235,0.701489964,-0.256341448,-1.16603093,-0.69788358,0.60497151,1.139337427,-0.868072838,-0.457254939,-1.067546743,-0.389077836,-1.30432205,-1.382729522,-0.782201374,-1.732127497,0.894972497,1.318170376,-0.211698395,-0.294905814,1.199476831,0.435146731,0.031731335,0.15885029,0.119925384,-0.123910361,-0.20256081,-0.047994339,-0.493969785,0.197880384,-0.70328365,-0.899305904,-1.760228675,0.106592511,0.507466096,-0.122952306,-0.674030699,1.121230852,1.128471664,0.923787624,0.388911313,1.975961577,-0.228302115,1.278732632,-1.948392355,0.728150547,-0.910408045,-0.475199953,-0.087235164,-0.412909731,1.600264096,-0.626035723,-0.125996734,-0.131430832,2.645623598,1.66958113,0.920911868,1.806923031,0.945038625,-1.095980114,0.402593479,-0.466893403,-0.815710894,0.83445534,-0.229158327,0.040226805,0.039792966,0.330360516,-0.374923977,0.961953918,-0.012272812,-0.65158615,0.369213621,1.789506184,1.711390533,1.343262571,0.14787406,1.243145555,-0.484869999,-0.431133779,-1.183273552,2.131676552,1.198259174,0.151974271,0.185601626,0.95220538,0.617855939,-0.76443201,-1.103702622,2.089785735,1.030231441,-0.694036157,0.524349873,1.535833502,-0.427649692,0.311328859,-0.284667608,1.488921299,0.313789787,-0.256676162,-0.815724797,-0.56990151,0.219526168,0.467820353,-1.211278657,-1.05328731,-0.194259969,-0.275504805,-0.342513452,-0.065437211,0.172759571,1.332981619,0.654209489,-0.424564892,0.670548488,-0.691329871,0.164771204,-0.246473805,-0.437659133,0.265467393,0.512472129,-0.960956554,-0.092875901,-0.014470294,-0.423443245,-0.065920407,-0.938565739,-1.31568562,-0.443872497,0.483476014
ydcG,-0.389040486,-0.534188159,-0.972221422,0.331093365,-0.708425277,-0.564876504,-0.752397007,0.487638955,0.075420355,-0.007151106,0.388617442,-0.07569858,0.269388348,-0.950809859,1.29690882,-0.953342282,-1.645342386,0.892088507,-0.143271606,-0.563666855,-0.189152085,0.225225387,0.838613463,-0.773949091,-0.428643714,0.244363196,-1.045535574,-0.654723987,-0.607456625,-0.746878328,-1.157406894,0.61021985,1.269848548,0.135739748,0.288711906,0.124948046,0.059170581,0.195248986,0.286230622,-1.301883196,-0.289925325,-0.797651358,0.673568693,-0.302524683,0.411860645,-0.165707354,-0.748868384,-0.857473038,0.354899245,0.621420477,0.211214288,-0.561207407,0.80558699,0.889233085,0.21700494,0.273549441,0.811875376,-0.173122865,0.998137262,-0.5899365,0.501678744,-0.578558847,-0.363052912,-0.761650981,-0.311599396,0.574295143,-0.149709922,0.462113709,0.548574668,1.316823982,0.689128459,0.47059002,1.086400815,1.344048848,-0.748242469,0.253193809,-0.746450183,-0.127521867,0.375600114,0.058569734,0.113263454,1.156376738,-0.134023933,0.371808907,0.470973621,0.803916566,-0.932902441,0.298998338,1.107649393,1.742495203,0.548577585,-0.138421653,0.477523515,-0.486795558,-0.586674329,-1.471424375,1.458203553,0.094685152,0.132148291,-0.929671027,0.477860689,0.047334805,-0.983420059,0.056883766,-0.146089843,1.116576177,-0.242957528,0.315567354,1.408033465,-0.188744879,0.331915389,-0.088619634,0.574400401,0.51853177,-0.151337107,-0.794400244,-0.009495732,-0.047289313,0.827150583,0.592216503,-0.738610495,0.573241648,0.069742131,-0.699804692,-0.452333968,0.013647713,0.802900917,0.267205007,-0.252053285,-0.249852567,0.383365948,-0.004306228,0.013841303,-0.916404712,-0.214908189,0.866527868,-0.913305525,-0.166023623,0.031733892,-0.164821028,-0.198696747,-0.417526096,-0.316134648,-0.251598705,1.414503654
nanA,0.351024854,-0.552176936,-0.712959747,-0.012790118,-0.557824016,-0.591623165,-0.434472504,0.386583982,-0.070728894,0.167014517,-0.045212005,1.032467421,0.379444648,-0.707743521,0.751732414,-0.881100919,-1.782231213,0.637053183,-0.453137674,-0.239391008,-0.260066562,0.067714931,0.462469966,-0.430619552,0.335049908,-0.614226835,-0.346829121,-0.430572239,0.176140615,0.661408352,-1.581232195,0.066751638,0.520542403,0.244339789,-0.448889397,-1.186124692,-0.422686447,-0.601129503,0.71333339,-2.018993286,-1.204472291,-0.618695403,3.458180496,-0.526327993,0.767337031,-0.046315072,-0.352023099,-1.114182113,0.195308328,-0.057196455,0.010324274,-0.15212802,0.497265483,0.146347219,1.274029329,0.147541168,0.779114519,-0.237676709,0.355880372,-0.421529761,0.824332385,-0.735357256,0.101653628,-1.311665497,-0.250038187,0.581605346,0.974136319,0.210222469,0.363073091,0.159346398,0.678651089,-0.055673012,2.014340968,0.335884907,-1.161550551,0.410958155,-0.919458588,-0.924689185,-0.203389103,-0.470808451,0.103536481,0.002819394,-0.211550068,0.38451721,-0.044599465,-0.898450002,-1.153627925,1.024003549,-0.410878113,0.449337185,-0.279306223,0.072718229,0.700068022,0.422516558,0.241744341,-0.141930436,0.903613995,-0.283132386,0.514497617,-1.160925869,0.459167183,0.328134843,-0.80135722,-0.359326812,-0.861497286,1.208126599,0.587639108,-0.369215089,0.416145548,-0.408114858,1.122569258,0.102189446,1.217414597,1.62066466,-0.434082688,-0.666728619,-0.34958256,-0.722928926,-0.062031275,1.417550129,-0.586670197,-0.231874257,0.799433779,-0.854873593,-0.687839556,0.291079988,1.074818366,-0.09023095,0.075178827,-0.269617862,-1.920867986,0.977138493,0.48807221,-0.787066307,0.101886117,0.031898358,-1.159326093,0.257193342,-0.091023301,0.268948755,0.061432453,0.941023971,1.347433442,-0.442960254,-0.240996602
ydcM,-0.657766127,-0.988014416,-0.556916751,0.253605768,-0.964975106,-1.725375672,-0.820687138,0.70778426,-0.538064135,1.853483562,-0.902498829,0.470059885,0.072711842,-1.095279258,1.305814192,-0.031109835,0.280215138,-0.812269775,0.040004123,-0.662281162,-0.497771327,-0.337814108,0.149994177,-1.174659412,-0.937104678,-0.364046325,0.25361234,2.225979801,0.478866794,2.364243527,-0.806106049,0.56376518,2.707202486,1.983377139,-0.178560058,0.085138854,0.980619133,-0.40321657,0.225204066,-1.944490463,-0.594487972,-0.101500478,1.627953847,-0.385400704,1.185017208,-0.701831321,0.083474003,-0.589891433,0.590912248,-0.12681479,0.85122026,-0.531762132,-0.098352299,-0.089586265,1.266023366,0.610707163,0.797370143,-2.122402539,0.211883873,-1.224641054,-0.30407207,0.583106507,-0.203137943,-0.830549834,0.902558802,1.143370536,-1.416780178,-0.242736404,-0.050207584,-0.799591446,-0.193660631,0.016585916,2.09949876,-1.061493818,0.332445028,0.928476103,-1.280803811,0.437060368,-0.343125201,-0.062488519,-0.538789285,-0.035041085,2.26910192,3.547161441,-0.013892395,-0.494646115,0.354594703,1.337218691,1.687552591,0.959800497,0.472164749,-0.443833488,1.233506761,-0.532943292,-0.706163046,-1.423653655,-0.245995424,-0.458357912,-0.142732512,-0.77892765,0.450956244,-0.423209211,-1.551286648,-1.574766676,-0.367129496,1.773222422,-0.249966769,0.184078052,1.551912775,-0.350458539,-0.305024725,-0.186360134,1.685876769,1.751618052,-0.393739721,-1.475318897,-0.867188621,-0.316267104,1.68880081,-0.310267588,-1.063225169,0.866384431,0.054086392,-0.711169274,-1.029227984,2.620789977,1.78769531,0.205915524,-0.318319676,0.004653853,-1.341648538,0.635156446,0.487904146,-0.449885,0.255088448,-0.210948301,-1.533941562,-0.392560842,0.23717793,0.291177161,-0.787393608,0.045156928,-0.26883589,-0.82323601,1.968620882
mreC,-0.198301834,-0.157034745,-0.806528242,-0.267052683,-1.190621111,1.61033368,-1.850775993,-0.188414642,-0.673138331,-0.428749618,0.572616131,-0.40442738,-0.4272829,-1.078641804,-0.261256904,-0.644657452,-0.691862305,1.203160006,0.129399525,-0.227757575,-1.043190338,-0.028395442,1.067078957,-0.370961846,-0.055111072,-0.748926975,-0.217146009,0.397314693,-0.389038664,-0.197167295,-1.895181989,-1.064846342,0.011233273,-0.557267746,-0.274107941,0.290054141,0.937649344,-0.606964323,0.138262011,-0.950823,-1.524868935,0.22912011,0.464687527,0.119122991,1.209413494,-0.112477032,0.541455304,-0.785995012,-0.955473128,0.90045267,-0.391164258,-0.269925372,0.743338423,1.188927281,1.20866194,-0.285901119,1.262449804,-1.387857054,0.227859264,-0.846992773,-0.251415086,-1.055559543,-0.085358115,0.669661052,-0.590110697,0.884716473,0.224130898,-0.57178628,-0.793488174,0.423678581,1.591038481,0.627990423,1.097731153,-0.317368511,-1.405435234,1.403069021,0.343915444,-0.879041025,-0.78031084,-0.340468768,1.25212991,-1.08809097,2.080883553,2.249789456,0.387332497,-0.388207859,2.125923511,-1.396033992,0.132512113,0.381631658,1.843399138,0.713140522,-0.033814715,-0.45531822,-1.06313878,-0.788435642,1.341639584,-0.79851424,-0.046674508,-1.088153584,1.049425247,0.312732359,-0.722980818,-0.154297636,-0.983585692,0.780535087,-0.646987909,0.853255043,1.887934887,-0.427637401,1.917265945,-0.271685525,1.30933188,2.779023949,-0.962472123,-0.909424557,-0.21230307,0.119127076,3.06367542,-1.065160851,-0.985240911,0.178877243,-0.241501059,-0.63840747,-0.01848347,2.955298891,1.537645578,-0.030204196,-0.712323147,-0.651146757,1.007206379,-0.532002638,0.159822802,-0.821618471,0.374747023,1.488314262,-1.186439792,-0.578602942,-0.416376633,0.185265546,0.24795385,0.438316546,-0.506297389,-1.11728107,0.436925548
thiC,0.008326828,-0.685325592,-1.101484368,-1.769646887,-1.931717293,0.318066452,-1.149813076,0.017413458,-1.295933588,-0.083534129,-2.314658568,3.089914339,1.647819454,-0.64830564,-0.18752048,1.057861551,2.235393441,0.600588146,0.994933909,1.109229097,-1.157612496,-0.815019878,0.14824829,-0.58022131,0.546850735,0.110145714,-0.204843833,0.791554706,-0.646465389,-1.562394629,-1.904751193,-0.449291147,-1.649725191,-1.387783015,-0.649550607,2.150334295,2.223223922,-0.818613691,0.262151576,-0.004920213,-0.735685458,-0.534865129,3.571160358,-0.314020926,-0.156512983,0.489117682,0.537377107,4.219020695,-2.270402455,-0.432643655,-1.018265238,-0.425168674,0.277354591,-0.810183984,1.718087093,-1.448632925,-0.71676791,-3.061275371,-1.650942971,-1.417426474,1.388918433,-1.17206797,0.450836934,-0.553879445,0.26867545,2.708160936,-3.008484481,-0.110905425,-1.225517708,-0.033490512,2.325744233,0.599828876,-1.367821955,-2.997918586,0.917350066,0.119067399,-1.614254181,-0.679367488,0.435273971,-0.106248545,-0.215166014,0.685266847,-0.168452283,1.632358403,0.968191842,-2.850171465,2.419934518,-2.186519093,-0.99341938,-1.297058114,0.569573458,0.506079664,-0.903280255,-0.377561414,-0.863065711,2.16284945,-0.64164812,0.154709379,-0.528051214,-1.026242397,-0.290704828,-0.26536533,0.310971263,-0.131918045,1.463449042,0.755254695,-0.552909869,1.387801341,5.793195763,-1.541667658,-0.405520258,-0.214867847,-0.63384035,0.667464768,3.159432292,-0.273053794,-0.537554556,-1.19010086,2.647200204,-0.043783262,-1.203034917,3.687037906,-1.320627142,-1.93433433,-0.688630787,0.865056099,7.430145929,-0.175932421,-0.851577093,0.054941929,-1.19937064,-0.503581571,0.309818633,-1.260349991,-0.301916583,-0.380940742,-1.247114505,-0.733864503,5.349475225,1.127273641,0.502519536,0.01720229,-0.375602475,-1.615407101,0.342663953
fadE,-0.54633518,2.576258924,0.983604316,2.350301709,-0.319327022,-0.354508759,0.411661717,-0.756477399,-0.509124053,-0.883893001,-1.171565961,0.559463738,0.419852301,3.58415083,2.941238444,0.489009081,-1.754120809,-0.965221497,0.286466969,1.682267876,-0.98560937,-1.145949358,-0.794034401,2.266622711,-0.245152528,2.379700812,0.879026941,0.806806813,0.810138743,-2.359649729,-0.130137851,-1.794971044,-2.066099314,-2.486760255,-1.686270777,0.863311586,0.614243795,1.209370123,-0.676342912,-3.061888993,-1.127963248,-0.937771036,0.018858124,0.312206397,0.5503965,1.568807348,-0.06555607,3.765662689,1.773424204,0.196248178,-0.147503956,2.910776666,0.60145942,0.030001028,-0.106460844,-1.454663409,-0.907702767,1.402586229,-1.231301686,3.144980598,-0.489681587,-1.448840103,-1.103629172,1.065294508,-1.364059576,1.210936675,1.663102174,0.667995981,1.73091518,-0.593738462,-0.24169997,-0.231473703,-1.268900976,-1.481965232,-1.162227929,-0.776424908,-1.506043775,-0.5509688,-1.625210505,-1.26649153,-0.526891391,-0.915322099,-0.803108065,0.230672374,-0.22065085,-1.042127669,1.381739276,-1.589187443,-0.356358911,-2.015118347,-0.645224705,5.81232474,-0.216578485,-0.918276534,-1.338581139,2.900263889,0.17066945,0.146051809,0.191990484,-2.177931507,0.392465209,-0.554088187,-0.542076305,1.119711758,-0.391060072,-0.49525235,-1.076953748,-0.783743774,0.886445024,-1.314881884,2.806758668,-0.455956645,-0.990993336,0.215102913,-0.016445711,-0.86908222,2.028831958,-1.215304099,3.594985166,2.560180712,0.146819134,-2.181409438,-1.217642941,-0.23184313,-0.486384545,1.696848808,4.315231554,-1.016594887,1.742800905,2.197714931,0.556765021,-1.339729372,-0.508588693,-2.351569706,-2.30641838,3.633914878,-0.263429608,-0.536849742,0.017120859,0.170444002,3.21710668,1.420438783,0.398382445,-2.094256361,-0.755396376
hsdM,-0.885976718,-0.006586557,-0.433717668,-0.405967609,-1.765515401,0.26509574,-0.735701074,0.415585967,-0.490406903,0.540902813,0.063290067,0.288164356,0.246775131,0.619842972,-1.134339233,-0.409913387,-0.123926916,0.199321551,-0.411177236,-0.410792795,-0.259168773,0.196150016,-0.024110118,-0.397100268,-1.185010954,-1.488060635,0.057153575,-0.876749915,-1.307708823,-0.459277113,-0.142704959,-1.103120735,-0.323874227,-0.720606266,-0.58112542,0.437548853,0.762506088,-0.412297626,-0.160737527,-1.689260612,-0.027863232,-0.557813782,0.180348214,-0.478375516,-0.669783444,0.743966215,1.031885303,2.234437938,-0.609719627,0.213762169,-0.109474788,-0.612497104,1.499052959,0.497632249,-0.678608478,0.370601785,0.429055089,-1.855488844,-0.366440326,-1.203317031,-0.247460492,-0.382391151,0.045290614,0.131040559,-1.204749064,-0.10717748,0.187056048,1.991975986,0.161647425,0.510303585,-0.102617207,0.109329946,0.071717036,1.049817305,0.162896821,-0.799561794,-1.527307527,-0.621520493,0.066057066,-0.111550612,0.38017599,-0.303569537,1.192495684,-0.874207304,0.020405081,-0.071728971,-0.541174289,0.338618469,0.266439698,-1.097411035,1.236064926,-0.606631863,0.380096494,0.209506045,2.452604115,0.762657323,-0.338506038,0.463020776,0.504452031,-0.273431769,0.883382574,0.740693012,-1.047431167,-0.739028391,1.175948726,1.224450065,1.514952989,-0.575581777,0.679746257,-0.764413322,0.188047697,0.026898716,0.227751696,2.442966182,2.882522514,-0.509468748,-0.101558777,-0.210197862,2.418636871,-1.162047722,-1.599650881,-0.788485787,-0.149051658,0.330462069,-0.045249984,1.026969784,0.208824594,-0.962213116,-0.108683167,-0.590544299,-0.66666269,0.407154502,-0.337655225,0.565859871,-0.192535825,-0.401713631,-1.047380505,-0.783419689,1.882992687,-0.68469332,0.672906043,0.512447681,-0.02610322,0.724593693,0.92921468
